Window,Predicted_Risks_new,raw_risk_score,final_risk_score
2025-10-28 00:00:00+00:00,Title IX/ADA Noncompliance,0.8090562412890591,1.2224878972952835
2025-10-28 00:00:00+00:00,Transportation/Access Disruption,2.1496598107473823,2.311631278678265
2025-10-28 00:00:00+00:00,Violence or Threats,1.5327020529396211,1.9003413007196557
2025-11-04 00:00:00+00:00,Academic Disruption,1.2368987120552164,1.6549802488156655
2025-11-04 00:00:00+00:00,Emergency Preparedness Gaps,1.0561748368209933,1.4849872198144654
2025-11-04 00:00:00+00:00,Enrollment Pressure,5.454855288041742,3.4286326341107904
2025-11-04 00:00:00+00:00,High-Profile Litigation,2.222263390850401,2.3529642534935014
2025-11-04 00:00:00+00:00,IT System Failure,1.046416001835282,1.4753147985089146
2025-11-04 00:00:00+00:00,Institutional Alignment Risk,2.5336937705811082,2.516734118182769
2025-11-04 00:00:00+00:00,No Risk,3.690926784677297,2.980916196434786
2025-11-04 00:00:00+00:00,Policy Misapplication,1.3643113994728273,1.7652710385334731
2025-11-04 00:00:00+00:00,Policy or Political Interference,4.4990855270758505,3.2140523998965365
2025-11-04 00:00:00+00:00,Research Funding Disruption,6.083671237566484,3.543746649418062
2025-11-04 00:00:00+00:00,Revenue Loss,5.078142072867696,3.3505191800567826
2025-11-04 00:00:00+00:00,Title IX/ADA Noncompliance,2.6517444288181866,2.573637401328251
2025-11-04 00:00:00+00:00,Transportation/Access Disruption,2.829139282623015,2.6544054607918843
2025-11-04 00:00:00+00:00,Violence or Threats,2.265686832150921,2.3770832116640963
2025-11-11 00:00:00+00:00,Artificial Intelligence Ethics & Governance,1.7032966086290535,2.0261437238717734
2025-11-11 00:00:00+00:00,Controversial Public Incident,0.9953754835033132,1.4238462909078904
2025-11-11 00:00:00+00:00,Emergency Preparedness Gaps,1.3771481395237746,1.7759808111084041
2025-11-11 00:00:00+00:00,Enrollment Pressure,5.883200967132747,3.508922779137991
2025-11-11 00:00:00+00:00,High-Profile Litigation,2.0847980561198782,2.273598564867049
2025-11-11 00:00:00+00:00,Leadership Missteps,2.562764287483692,2.5309930918761414
2025-11-11 00:00:00+00:00,No Risk,4.107943522139153,3.1083373430598806
2025-11-11 00:00:00+00:00,Policy or Political Interference,3.3440746922595097,2.8610814101065003
2025-11-11 00:00:00+00:00,Research Funding Disruption,6.737333471750456,3.6467956322863726
2025-11-11 00:00:00+00:00,Revenue Loss,4.480874487413163,3.2093933901063436
2025-11-11 00:00:00+00:00,Student Conduct Incident,1.1876836015409686,1.6103382636252639
2025-11-11 00:00:00+00:00,Title IX/ADA Noncompliance,1.7519447596761764,2.0601687682903984
2025-11-11 00:00:00+00:00,Transportation/Access Disruption,2.0557908898369055,2.2562393002090815
2025-11-11 00:00:00+00:00,Unexpected Expenditures,1.6734560807091838,2.0048804256552977
2025-11-11 00:00:00+00:00,Violence or Threats,1.1328927295306368,1.5592157735923633
2025-11-18 00:00:00+00:00,Academic Disruption,0.5355696004648015,0.8821566805498315
2025-11-18 00:00:00+00:00,Constant Inflation,0.5362819938550849,0.8831228373063303
2025-11-18 00:00:00+00:00,Controversial Public Incident,1.9807735414282064,2.210303112971932
2025-11-18 00:00:00+00:00,Enrollment Pressure,2.4292103181415583,2.4640968444793754
2025-11-18 00:00:00+00:00,High-Profile Litigation,1.7934455819350654,2.0885854352982802
2025-11-18 00:00:00+00:00,Institutional Alignment Risk,0.49768710546649464,0.8301185012920911
